Gene.Ontology.ID,Function
GO:0051701,  interaction with host  [isa: 0044403  0044419  0051704  0008150 ]
GO:0065007,  biological regulation  [isa: 0008150 ]
GO:0050789,  regulation of biological process  [isa: 0065007  0008150 ]
GO:0006808,  regulation of nitrogen utilization  [isa: 0050789  0065007  0008150 ]
GO:0019222,  regulation of metabolic process  [isa: 0050789  0065007  0008150 ]
GO:0009889,  regulation of biosynthetic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0009890,  negative regulation of biosynthetic process  [isa: 0009889  0019222  0050789  0065007  0008150 ]
GO:0010558,  negative regulation of macromolecule biosynthetic process  [isa: 0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:1902679,  negative regulation of RNA biosynthetic process  [isa: 0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:1903507,  negative regulation of nucleic acid-templated transcription  [isa: 1902679  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:2000113,  negative regulation of cellular macromolecule biosynthetic process  [isa: 0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0008156,  negative regulation of DNA replication  [isa: 2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:2000104,  negative regulation of DNA-dependent DNA replication  [isa: 0008156  2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0032297,  negative regulation of DNA-dependent DNA replication initiation  [isa: 2000104  0008156  2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0017148,  negative regulation of translation  [isa: 2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0045900,  negative regulation of translational elongation  [isa: 0017148  2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0045947,  negative regulation of translational initiation  [isa: 0017148  2000113  0010558  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0031327,  negative regulation of cellular biosynthetic process  [isa: 0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0045717,  negative regulation of fatty acid biosynthetic process  [isa: 0031327  0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0051055,  negative regulation of lipid biosynthetic process  [isa: 0009890  0009889  0019222  0050789  0065007  0008150 ]
GO:0009891,  positive regulation of biosynthetic process  [isa: 0009889  0019222  0050789  0065007  0008150 ]
GO:0010557,  positive regulation of macromolecule biosynthetic process  [isa: 0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:0045727,  positive regulation of translation  [isa: 0010557  0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:0045948,  positive regulation of translational initiation  [isa: 0045727  0010557  0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:1902680,  positive regulation of RNA biosynthetic process  [isa: 0010557  0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:1903508,  positive regulation of nucleic acid-templated transcription  [isa: 1902680  0010557  0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:0031328,  positive regulation of cellular biosynthetic process  [isa: 0009891  0009889  0019222  0050789  0065007  0008150 ]
GO:0010556,  regulation of macromolecule biosynthetic process  [isa: 0009889  0019222  0050789  0065007  0008150 ]
GO:2000112,  regulation of cellular macromolecule biosynthetic process  [isa: 0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006275,  regulation of DNA replication  [isa: 2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0090329,  regulation of DNA-dependent DNA replication  [isa: 0006275  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0030174,  regulation of DNA-dependent DNA replication initiation  [isa: 0090329  0006275  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0031564,  transcription antitermination  [isa: 2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006417,  regulation of translation  [isa: 2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006446,  regulation of translational initiation  [isa: 0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006448,  regulation of translational elongation  [isa: 0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006449,  regulation of translational termination  [isa: 0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0006451,  translational readthrough  [isa: 0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0001514,  selenocysteine incorporation  [isa: 0006451  0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0072344,  rescue of stalled ribosome  [isa: 0006417  2000112  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:2001141,  regulation of RNA biosynthetic process  [isa: 0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:1903506,  regulation of nucleic acid-templated transcription  [isa: 2001141  0010556  0009889  0019222  0050789  0065007  0008150 ]
GO:0031326,  regulation of cellular biosynthetic process  [isa: 0009889  0019222  0050789  0065007  0008150 ]
GO:0010566,  regulation of ketone biosynthetic process  [isa: 0031326  0009889  0019222  0050789  0065007  0008150 ]
GO:0010795,  regulation of ubiquinone biosynthetic process  [isa: 0010566  0031326  0009889  0019222  0050789  0065007  0008150 ]
GO:0042304,  regulation of fatty acid biosynthetic process  [isa: 0031326  0009889  0019222  0050789  0065007  0008150 ]
GO:0046890,  regulation of lipid biosynthetic process  [isa: 0009889  0019222  0050789  0065007  0008150 ]
GO:0009892,  negative regulation of metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0010605,  negative regulation of macromolecule metabolic process  [isa: 0009892  0019222  0050789  0065007  0008150 ]
GO:0010629,  negative regulation of gene expression  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0032074,  negative regulation of nuclease activity  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0060701,  negative regulation of ribonuclease activity  [isa: 0032074  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0060702,  negative regulation of endoribonuclease activity  [isa: 0060701  0032074  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0051053,  negative regulation of DNA metabolic process  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0051248,  negative regulation of protein metabolic process  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0032269,  negative regulation of cellular protein metabolic process  [isa: 0051248  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0045861,  negative regulation of proteolysis  [isa: 0032269  0051248  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0010466,  negative regulation of peptidase activity  [isa: 0045861  0032269  0051248  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0010951,  negative regulation of endopeptidase activity  [isa: 0010466  0045861  0032269  0051248  0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0051253,  negative regulation of RNA metabolic process  [isa: 0010605  0009892  0019222  0050789  0065007  0008150 ]
GO:0031324,  negative regulation of cellular metabolic process  [isa: 0009892  0019222  0050789  0065007  0008150 ]
GO:0010563,  negative regulation of phosphorus metabolic process  [isa: 0031324  0009892  0019222  0050789  0065007  0008150 ]
GO:0045936,  negative regulation of phosphate metabolic process  [isa: 0010563  0031324  0009892  0019222  0050789  0065007  0008150 ]
GO:0034249,  negative regulation of cellular amide metabolic process  [isa: 0031324  0009892  0019222  0050789  0065007  0008150 ]
GO:0045922,  negative regulation of fatty acid metabolic process  [isa: 0031324  0009892  0019222  0050789  0065007  0008150 ]
GO:0045934,  negative regulation of nucleobase-containing compound metabolic process  [isa: 0031324  0009892  0019222  0050789  0065007  0008150 ]
GO:0045833,  negative regulation of lipid metabolic process  [isa: 0009892  0019222  0050789  0065007  0008150 ]
GO:0051172,  negative regulation of nitrogen compound metabolic process  [isa: 0009892  0019222  0050789  0065007  0008150 ]
GO:0062014,  negative regulation of small molecule metabolic process  [isa: 0009892  0019222  0050789  0065007  0008150 ]
GO:0009893,  positive regulation of metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0010604,  positive regulation of macromolecule metabolic process  [isa: 0009893  0019222  0050789  0065007  0008150 ]
GO:0010628,  positive regulation of gene expression  [isa: 0010604  0009893  0019222  0050789  0065007  0008150 ]
GO:0051247,  positive regulation of protein metabolic process  [isa: 0010604  0009893  0019222  0050789  0065007  0008150 ]
GO:0032270,  positive regulation of cellular protein metabolic process  [isa: 0051247  0010604  0009893  0019222  0050789  0065007  0008150 ]
GO:0045862,  positive regulation of proteolysis  [isa: 0032270  0051247  0010604  0009893  0019222  0050789  0065007  0008150 ]
GO:0051254,  positive regulation of RNA metabolic process  [isa: 0010604  0009893  0019222  0050789  0065007  0008150 ]
GO:0031325,  positive regulation of cellular metabolic process  [isa: 0009893  0019222  0050789  0065007  0008150 ]
GO:0034250,  positive regulation of cellular amide metabolic process  [isa: 0031325  0009893  0019222  0050789  0065007  0008150 ]
GO:0045935,  positive regulation of nucleobase-containing compound metabolic process  [isa: 0031325  0009893  0019222  0050789  0065007  0008150 ]
GO:0045913,  positive regulation of carbohydrate metabolic process  [isa: 0009893  0019222  0050789  0065007  0008150 ]
GO:0051173,  positive regulation of nitrogen compound metabolic process  [isa: 0009893  0019222  0050789  0065007  0008150 ]
GO:0031323,  regulation of cellular metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0010565,  regulation of cellular ketone metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0006521,  regulation of cellular amino acid metabolic process  [isa: 0010565  0031323  0019222  0050789  0065007  0008150 ]
GO:0000820,  regulation of glutamine family amino acid metabolic process  [isa: 0006521  0010565  0031323  0019222  0050789  0065007  0008150 ]
GO:0019217,  regulation of fatty acid metabolic process  [isa: 0010565  0031323  0019222  0050789  0065007  0008150 ]
GO:0019219,  regulation of nucleobase-containing compound metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0032069,  regulation of nuclease activity  [isa: 0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0060700,  regulation of ribonuclease activity  [isa: 0032069  0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0060699,  regulation of endoribonuclease activity  [isa: 0060700  0032069  0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0051052,  regulation of DNA metabolic process  [isa: 0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0006282,  regulation of DNA repair  [isa: 0051052  0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0051252,  regulation of RNA metabolic process  [isa: 0019219  0031323  0019222  0050789  0065007  0008150 ]
GO:0032268,  regulation of cellular protein metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0031399,  regulation of protein modification process  [isa: 0032268  0031323  0019222  0050789  0065007  0008150 ]
GO:0001932,  regulation of protein phosphorylation  [isa: 0031399  0032268  0031323  0019222  0050789  0065007  0008150 ]
GO:0045859,  regulation of protein kinase activity  [isa: 0001932  0031399  0032268  0031323  0019222  0050789  0065007  0008150 ]
GO:0033238,  regulation of cellular amine metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0034248,  regulation of cellular amide metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0051174,  regulation of phosphorus metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0019220,  regulation of phosphate metabolic process  [isa: 0051174  0031323  0019222  0050789  0065007  0008150 ]
GO:0042325,  regulation of phosphorylation  [isa: 0019220  0051174  0031323  0019222  0050789  0065007  0008150 ]
GO:0043549,  regulation of kinase activity  [isa: 0042325  0019220  0051174  0031323  0019222  0050789  0065007  0008150 ]
GO:0051193,  regulation of cofactor metabolic process  [isa: 0031323  0019222  0050789  0065007  0008150 ]
GO:0051196,  regulation of coenzyme metabolic process  [isa: 0051193  0031323  0019222  0050789  0065007  0008150 ]
GO:0051171,  regulation of nitrogen compound metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0051246,  regulation of protein metabolic process  [isa: 0051171  0019222  0050789  0065007  0008150 ]
GO:0030162,  regulation of proteolysis  [isa: 0051246  0051171  0019222  0050789  0065007  0008150 ]
GO:0052547,  regulation of peptidase activity  [isa: 0030162  0051246  0051171  0019222  0050789  0065007  0008150 ]
GO:0052548,  regulation of endopeptidase activity  [isa: 0052547  0030162  0051246  0051171  0019222  0050789  0065007  0008150 ]
GO:0060255,  regulation of macromolecule metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0010468,  regulation of gene expression  [isa: 0060255  0019222  0050789  0065007  0008150 ]
GO:0010608,  posttranscriptional regulation of gene expression  [isa: 0010468  0060255  0019222  0050789  0065007  0008150 ]
GO:0062012,  regulation of small molecule metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0080090,  regulation of primary metabolic process  [isa: 0019222  0050789  0065007  0008150 ]
GO:0006109,  regulation of carbohydrate metabolic process  [isa: 0080090  0019222  0050789  0065007  0008150 ]
GO:0019216,  regulation of lipid metabolic process  [isa: 0080090  0019222  0050789  0065007  0008150 ]
GO:0023051,  regulation of signaling  [isa: 0050789  0065007  0008150 ]
GO:0009966,  regulation of signal transduction  [isa: 0023051  0050789  0065007  0008150 ]
GO:0009968,  negative regulation of signal transduction  [isa: 0009966  0023051  0050789  0065007  0008150 ]
GO:1902532,  negative regulation of intracellular signal transduction  [isa: 0009968  0009966  0023051  0050789  0065007  0008150 ]
GO:0070298,  negative regulation of phosphorelay signal transduction system  [isa: 1902532  0009968  0009966  0023051  0050789  0065007  0008150 ]
GO:1902531,  regulation of intracellular signal transduction  [isa: 0009966  0023051  0050789  0065007  0008150 ]
GO:0070297,  regulation of phosphorelay signal transduction system  [isa: 1902531  0009966  0023051  0050789  0065007  0008150 ]
GO:0023057,  negative regulation of signaling  [isa: 0023051  0050789  0065007  0008150 ]
GO:0032879,  regulation of localization  [isa: 0050789  0065007  0008150 ]
GO:0032880,  regulation of protein localization  [isa: 0032879  0050789  0065007  0008150 ]
GO:0070201,  regulation of establishment of protein localization  [isa: 0032880  0032879  0050789  0065007  0008150 ]
GO:0051223,  regulation of protein transport  [isa: 0070201  0032880  0032879  0050789  0065007  0008150 ]
GO:0050708,  regulation of protein secretion  [isa: 0051223  0070201  0032880  0032879  0050789  0065007  0008150 ]
